number,trial_id,id,url,is_nsfw,subject_id,trial_number,prompt,created_at,experiment_name,containsNSFW,filename,filepath,reference,trial_type,trial_code,curation,Experience,experiment_name1,Duration..in.seconds.,imagenumber,choice,cosine
3035,670d4d7e8fc41826ca81e619,670d4d7e8fc41826ca81e61c,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_5dhkxUE0gmeVlhU_Aesthetics Q3_2.png,FALSE,FS_5dhkxUE0gmeVlhU,Aesthetics Q3,Painting of a penguin flying over the Pacific ocean with a group of gees. The picture is very realistic.,2024-10-14T16:57:34Z,Laypeople_final,0,FS_5dhkxUE0gmeVlhU_Aesthetics Q3_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_5dhkxUE0gmeVlhU_Aesthetics Q3_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q3.png,Creative,QA3_A3_Penguin_C,3,4,Laypeople_final,3039,3,TRUE,0.7728843294684491
3036,670d4d7e8fc41826ca81e619,670d4d7e8fc41826ca81e61d,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_5dhkxUE0gmeVlhU_Aesthetics Q3_3.png,FALSE,FS_5dhkxUE0gmeVlhU,Aesthetics Q3,Painting of a penguin flying over the Pacific ocean with a group of gees. The picture is very realistic.,2024-10-14T16:57:34Z,Laypeople_final,0,FS_5dhkxUE0gmeVlhU_Aesthetics Q3_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_5dhkxUE0gmeVlhU_Aesthetics Q3_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q3.png,Creative,QA3_A3_Penguin_C,3,4,Laypeople_final,3039,4,FALSE,0.7896129792176138
3053,670e29988fc41826ca81e664,670e29988fc41826ca81e665,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2Hxr8ZtIaCHmKBz_FaithfulQ3_0.png,FALSE,FS_2Hxr8ZtIaCHmKBz,FaithfulQ3,A lake with forest around it and mountains. The fountain,2024-10-15T08:36:40Z,Laypeople_final,0,FS_2Hxr8ZtIaCHmKBz_FaithfulQ3_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2Hxr8ZtIaCHmKBz_FaithfulQ3_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,4,2,Laypeople_final,959,1,FALSE,0.7624758297904659
3054,670e29988fc41826ca81e664,670e29988fc41826ca81e666,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2Hxr8ZtIaCHmKBz_FaithfulQ3_1.png,FALSE,FS_2Hxr8ZtIaCHmKBz,FaithfulQ3,A lake with forest around it and mountains. The fountain,2024-10-15T08:36:40Z,Laypeople_final,0,FS_2Hxr8ZtIaCHmKBz_FaithfulQ3_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2Hxr8ZtIaCHmKBz_FaithfulQ3_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,4,2,Laypeople_final,959,2,FALSE,0.7365827979473908
3055,670e29988fc41826ca81e664,670e29988fc41826ca81e667,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2Hxr8ZtIaCHmKBz_FaithfulQ3_2.png,FALSE,FS_2Hxr8ZtIaCHmKBz,FaithfulQ3,A lake with forest around it and mountains. The fountain,2024-10-15T08:36:40Z,Laypeople_final,0,FS_2Hxr8ZtIaCHmKBz_FaithfulQ3_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2Hxr8ZtIaCHmKBz_FaithfulQ3_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,4,2,Laypeople_final,959,3,FALSE,0.7568175440986497
3056,670e29988fc41826ca81e664,670e29988fc41826ca81e668,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2Hxr8ZtIaCHmKBz_FaithfulQ3_3.png,FALSE,FS_2Hxr8ZtIaCHmKBz,FaithfulQ3,A lake with forest around it and mountains. The fountain,2024-10-15T08:36:40Z,Laypeople_final,0,FS_2Hxr8ZtIaCHmKBz_FaithfulQ3_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2Hxr8ZtIaCHmKBz_FaithfulQ3_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,4,2,Laypeople_final,959,4,TRUE,0.7749991390188575
3057,670e29c28fc41826ca81e669,670e29c28fc41826ca81e66a,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8sIImktWR1wIIxz_FaithfulQ3_0.png,FALSE,FS_8sIImktWR1wIIxz,FaithfulQ3,"in oil colors painted landscape, with palm trees and jungle flowers on left side in foreground, waterfall and small lake in midground surrounded by jungle, mountains in background,",2024-10-15T08:37:22Z,Laypeople_final,0,FS_8sIImktWR1wIIxz_FaithfulQ3_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8sIImktWR1wIIxz_FaithfulQ3_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,NA,2,Laypeople_final,1359,1,NA,0.9368901162110969
3058,670e29c28fc41826ca81e669,670e29c28fc41826ca81e66b,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8sIImktWR1wIIxz_FaithfulQ3_1.png,FALSE,FS_8sIImktWR1wIIxz,FaithfulQ3,"in oil colors painted landscape, with palm trees and jungle flowers on left side in foreground, waterfall and small lake in midground surrounded by jungle, mountains in background,",2024-10-15T08:37:22Z,Laypeople_final,0,FS_8sIImktWR1wIIxz_FaithfulQ3_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8sIImktWR1wIIxz_FaithfulQ3_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,NA,2,Laypeople_final,1359,2,NA,0.9453421574322655
3059,670e29c28fc41826ca81e669,670e29c28fc41826ca81e66c,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8sIImktWR1wIIxz_FaithfulQ3_2.png,FALSE,FS_8sIImktWR1wIIxz,FaithfulQ3,"in oil colors painted landscape, with palm trees and jungle flowers on left side in foreground, waterfall and small lake in midground surrounded by jungle, mountains in background,",2024-10-15T08:37:22Z,Laypeople_final,0,FS_8sIImktWR1wIIxz_FaithfulQ3_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8sIImktWR1wIIxz_FaithfulQ3_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,NA,2,Laypeople_final,1359,3,NA,0.939510719369076
3060,670e29c28fc41826ca81e669,670e29c28fc41826ca81e66d,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8sIImktWR1wIIxz_FaithfulQ3_3.png,FALSE,FS_8sIImktWR1wIIxz,FaithfulQ3,"in oil colors painted landscape, with palm trees and jungle flowers on left side in foreground, waterfall and small lake in midground surrounded by jungle, mountains in background,",2024-10-15T08:37:22Z,Laypeople_final,0,FS_8sIImktWR1wIIxz_FaithfulQ3_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8sIImktWR1wIIxz_FaithfulQ3_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,NA,2,Laypeople_final,1359,4,NA,0.9550638924899608
3065,670e2a028fc41826ca81e673,670e2a028fc41826ca81e674,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2Hxr8ZtIaCHmKBz_FaithfulQ5_0.png,FALSE,FS_2Hxr8ZtIaCHmKBz,FaithfulQ5,Black guy and black girl sitting on  a bench at a parl talking and looking at each other.the girl is wearing a yellow dress,2024-10-15T08:38:26Z,Laypeople_final,0,FS_2Hxr8ZtIaCHmKBz_FaithfulQ5_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2Hxr8ZtIaCHmKBz_FaithfulQ5_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ5.png,Copying,Q5_F5_People_C,2,2,Laypeople_final,959,1,FALSE,0.7830712442420873
3066,670e2a028fc41826ca81e673,670e2a028fc41826ca81e675,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2Hxr8ZtIaCHmKBz_FaithfulQ5_1.png,FALSE,FS_2Hxr8ZtIaCHmKBz,FaithfulQ5,Black guy and black girl sitting on  a bench at a parl talking and looking at each other.the girl is wearing a yellow dress,2024-10-15T08:38:26Z,Laypeople_final,0,FS_2Hxr8ZtIaCHmKBz_FaithfulQ5_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2Hxr8ZtIaCHmKBz_FaithfulQ5_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ5.png,Copying,Q5_F5_People_C,2,2,Laypeople_final,959,2,TRUE,0.8089595193424711
3067,670e2a028fc41826ca81e673,670e2a028fc41826ca81e676,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2Hxr8ZtIaCHmKBz_FaithfulQ5_2.png,FALSE,FS_2Hxr8ZtIaCHmKBz,FaithfulQ5,Black guy and black girl sitting on  a bench at a parl talking and looking at each other.the girl is wearing a yellow dress,2024-10-15T08:38:26Z,Laypeople_final,0,FS_2Hxr8ZtIaCHmKBz_FaithfulQ5_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2Hxr8ZtIaCHmKBz_FaithfulQ5_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ5.png,Copying,Q5_F5_People_C,2,2,Laypeople_final,959,3,FALSE,0.800733360880843
3068,670e2a028fc41826ca81e673,670e2a028fc41826ca81e677,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2Hxr8ZtIaCHmKBz_FaithfulQ5_3.png,FALSE,FS_2Hxr8ZtIaCHmKBz,FaithfulQ5,Black guy and black girl sitting on  a bench at a parl talking and looking at each other.the girl is wearing a yellow dress,2024-10-15T08:38:26Z,Laypeople_final,0,FS_2Hxr8ZtIaCHmKBz_FaithfulQ5_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2Hxr8ZtIaCHmKBz_FaithfulQ5_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ5.png,Copying,Q5_F5_People_C,2,2,Laypeople_final,959,4,FALSE,0.7444097313637835
3073,670e2a258fc41826ca81e67d,670e2a258fc41826ca81e67e,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8sIImktWR1wIIxz_FaithfulQ5_0.png,FALSE,FS_8sIImktWR1wIIxz,FaithfulQ5,"sims like people sitting on green wooden bench on a parking lot, dark skin, men with open blue shirt on left, women with yellow dress and white sneakers on right",2024-10-15T08:39:01Z,Laypeople_final,0,FS_8sIImktWR1wIIxz_FaithfulQ5_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8sIImktWR1wIIxz_FaithfulQ5_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ5.png,Copying,Q5_F5_People_C,4,2,Laypeople_final,1359,1,FALSE,0.8147536143106966
3074,670e2a258fc41826ca81e67d,670e2a258fc41826ca81e67f,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8sIImktWR1wIIxz_FaithfulQ5_1.png,FALSE,FS_8sIImktWR1wIIxz,FaithfulQ5,"sims like people sitting on green wooden bench on a parking lot, dark skin, men with open blue shirt on left, women with yellow dress and white sneakers on right",2024-10-15T08:39:01Z,Laypeople_final,0,FS_8sIImktWR1wIIxz_FaithfulQ5_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8sIImktWR1wIIxz_FaithfulQ5_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ5.png,Copying,Q5_F5_People_C,4,2,Laypeople_final,1359,2,FALSE,0.8015128727699049
3075,670e2a258fc41826ca81e67d,670e2a258fc41826ca81e680,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8sIImktWR1wIIxz_FaithfulQ5_2.png,FALSE,FS_8sIImktWR1wIIxz,FaithfulQ5,"sims like people sitting on green wooden bench on a parking lot, dark skin, men with open blue shirt on left, women with yellow dress and white sneakers on right",2024-10-15T08:39:01Z,Laypeople_final,0,FS_8sIImktWR1wIIxz_FaithfulQ5_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8sIImktWR1wIIxz_FaithfulQ5_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ5.png,Copying,Q5_F5_People_C,4,2,Laypeople_final,1359,3,FALSE,0.7450368549464993
3076,670e2a258fc41826ca81e67d,670e2a258fc41826ca81e681,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8sIImktWR1wIIxz_FaithfulQ5_3.png,FALSE,FS_8sIImktWR1wIIxz,FaithfulQ5,"sims like people sitting on green wooden bench on a parking lot, dark skin, men with open blue shirt on left, women with yellow dress and white sneakers on right",2024-10-15T08:39:01Z,Laypeople_final,0,FS_8sIImktWR1wIIxz_FaithfulQ5_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8sIImktWR1wIIxz_FaithfulQ5_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ5.png,Copying,Q5_F5_People_C,4,2,Laypeople_final,1359,4,TRUE,0.8806630912908513
3077,670e2a388fc41826ca81e682,670e2a388fc41826ca81e683,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2Hxr8ZtIaCHmKBz_FaithfulQ2_0.png,FALSE,FS_2Hxr8ZtIaCHmKBz,FaithfulQ2,A tree wearing glasses in a library reading a book and smiling,2024-10-15T08:39:20Z,Laypeople_final,0,FS_2Hxr8ZtIaCHmKBz_FaithfulQ2_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2Hxr8ZtIaCHmKBz_FaithfulQ2_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ2.png,Copying,Q2_F2_Tree_C,3,2,Laypeople_final,959,1,FALSE,0.9237203724832896
3078,670e2a388fc41826ca81e682,670e2a388fc41826ca81e684,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2Hxr8ZtIaCHmKBz_FaithfulQ2_1.png,FALSE,FS_2Hxr8ZtIaCHmKBz,FaithfulQ2,A tree wearing glasses in a library reading a book and smiling,2024-10-15T08:39:20Z,Laypeople_final,0,FS_2Hxr8ZtIaCHmKBz_FaithfulQ2_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2Hxr8ZtIaCHmKBz_FaithfulQ2_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ2.png,Copying,Q2_F2_Tree_C,3,2,Laypeople_final,959,2,FALSE,0.8492696708956682
3079,670e2a388fc41826ca81e682,670e2a388fc41826ca81e685,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2Hxr8ZtIaCHmKBz_FaithfulQ2_2.png,FALSE,FS_2Hxr8ZtIaCHmKBz,FaithfulQ2,A tree wearing glasses in a library reading a book and smiling,2024-10-15T08:39:20Z,Laypeople_final,0,FS_2Hxr8ZtIaCHmKBz_FaithfulQ2_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2Hxr8ZtIaCHmKBz_FaithfulQ2_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ2.png,Copying,Q2_F2_Tree_C,3,2,Laypeople_final,959,3,TRUE,0.9051009101871998
3080,670e2a388fc41826ca81e682,670e2a388fc41826ca81e686,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2Hxr8ZtIaCHmKBz_FaithfulQ2_3.png,FALSE,FS_2Hxr8ZtIaCHmKBz,FaithfulQ2,A tree wearing glasses in a library reading a book and smiling,2024-10-15T08:39:20Z,Laypeople_final,0,FS_2Hxr8ZtIaCHmKBz_FaithfulQ2_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2Hxr8ZtIaCHmKBz_FaithfulQ2_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ2.png,Copying,Q2_F2_Tree_C,3,2,Laypeople_final,959,4,FALSE,0.8431657789108582
3081,670e2a798fc41826ca81e687,670e2a798fc41826ca81e688,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8OdGKnlBsx6c3Uv_FaithfulQ4_0.png,FALSE,FS_8OdGKnlBsx6c3Uv,FaithfulQ4,"Still nature, apples in a basket, naive art style",2024-10-15T08:40:25Z,Laypeople_final,0,FS_8OdGKnlBsx6c3Uv_FaithfulQ4_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8OdGKnlBsx6c3Uv_FaithfulQ4_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ4.png,Copying,Q4_F4_Apples_C,3,1,Laypeople_final,1216,1,FALSE,0.8985474736676557
3082,670e2a798fc41826ca81e687,670e2a798fc41826ca81e689,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8OdGKnlBsx6c3Uv_FaithfulQ4_1.png,FALSE,FS_8OdGKnlBsx6c3Uv,FaithfulQ4,"Still nature, apples in a basket, naive art style",2024-10-15T08:40:25Z,Laypeople_final,0,FS_8OdGKnlBsx6c3Uv_FaithfulQ4_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8OdGKnlBsx6c3Uv_FaithfulQ4_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ4.png,Copying,Q4_F4_Apples_C,3,1,Laypeople_final,1216,2,FALSE,0.9242621863440784
3083,670e2a798fc41826ca81e687,670e2a798fc41826ca81e68a,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8OdGKnlBsx6c3Uv_FaithfulQ4_2.png,FALSE,FS_8OdGKnlBsx6c3Uv,FaithfulQ4,"Still nature, apples in a basket, naive art style",2024-10-15T08:40:25Z,Laypeople_final,0,FS_8OdGKnlBsx6c3Uv_FaithfulQ4_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8OdGKnlBsx6c3Uv_FaithfulQ4_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ4.png,Copying,Q4_F4_Apples_C,3,1,Laypeople_final,1216,3,TRUE,0.9194607762641674
3084,670e2a798fc41826ca81e687,670e2a798fc41826ca81e68b,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8OdGKnlBsx6c3Uv_FaithfulQ4_3.png,FALSE,FS_8OdGKnlBsx6c3Uv,FaithfulQ4,"Still nature, apples in a basket, naive art style",2024-10-15T08:40:25Z,Laypeople_final,0,FS_8OdGKnlBsx6c3Uv_FaithfulQ4_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8OdGKnlBsx6c3Uv_FaithfulQ4_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ4.png,Copying,Q4_F4_Apples_C,3,1,Laypeople_final,1216,4,FALSE,0.885589085497596
3085,670e2a898fc41826ca81e68c,670e2a898fc41826ca81e68d,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2Hxr8ZtIaCHmKBz_FaithfulQ4_0.png,FALSE,FS_2Hxr8ZtIaCHmKBz,FaithfulQ4,A drawing of a basket of green and red apples. Two red and two green apples are near the basket,2024-10-15T08:40:41Z,Laypeople_final,0,FS_2Hxr8ZtIaCHmKBz_FaithfulQ4_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2Hxr8ZtIaCHmKBz_FaithfulQ4_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ4.png,Copying,Q4_F4_Apples_C,2,2,Laypeople_final,959,1,FALSE,0.8794412896451596
3086,670e2a898fc41826ca81e68c,670e2a898fc41826ca81e68e,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2Hxr8ZtIaCHmKBz_FaithfulQ4_1.png,FALSE,FS_2Hxr8ZtIaCHmKBz,FaithfulQ4,A drawing of a basket of green and red apples. Two red and two green apples are near the basket,2024-10-15T08:40:41Z,Laypeople_final,0,FS_2Hxr8ZtIaCHmKBz_FaithfulQ4_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2Hxr8ZtIaCHmKBz_FaithfulQ4_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ4.png,Copying,Q4_F4_Apples_C,2,2,Laypeople_final,959,2,TRUE,0.9136604496452424
3087,670e2a898fc41826ca81e68c,670e2a8a8fc41826ca81e68f,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2Hxr8ZtIaCHmKBz_FaithfulQ4_2.png,FALSE,FS_2Hxr8ZtIaCHmKBz,FaithfulQ4,A drawing of a basket of green and red apples. Two red and two green apples are near the basket,2024-10-15T08:40:41Z,Laypeople_final,0,FS_2Hxr8ZtIaCHmKBz_FaithfulQ4_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2Hxr8ZtIaCHmKBz_FaithfulQ4_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ4.png,Copying,Q4_F4_Apples_C,2,2,Laypeople_final,959,3,FALSE,0.9022059823623277
3088,670e2a898fc41826ca81e68c,670e2a8a8fc41826ca81e690,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_2Hxr8ZtIaCHmKBz_FaithfulQ4_3.png,FALSE,FS_2Hxr8ZtIaCHmKBz,FaithfulQ4,A drawing of a basket of green and red apples. Two red and two green apples are near the basket,2024-10-15T08:40:41Z,Laypeople_final,0,FS_2Hxr8ZtIaCHmKBz_FaithfulQ4_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2Hxr8ZtIaCHmKBz_FaithfulQ4_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ4.png,Copying,Q4_F4_Apples_C,2,2,Laypeople_final,959,4,FALSE,0.8679230432071301
3089,670e2a8e8fc41826ca81e691,670e2a8e8fc41826ca81e692,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8sIImktWR1wIIxz_FaithfulQ2_0.png,FALSE,FS_8sIImktWR1wIIxz,FaithfulQ2,"childrens hand drawn book illustration of a tree with big round head, blue eyes and black glasses, branches and green leaves as hair. tree reading a book, bookshelves in background",2024-10-15T08:40:46Z,Laypeople_final,0,FS_8sIImktWR1wIIxz_FaithfulQ2_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8sIImktWR1wIIxz_FaithfulQ2_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ2.png,Copying,Q2_F2_Tree_C,2,2,Laypeople_final,1359,1,FALSE,0.899141990822859
3090,670e2a8e8fc41826ca81e691,670e2a8e8fc41826ca81e693,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8sIImktWR1wIIxz_FaithfulQ2_1.png,FALSE,FS_8sIImktWR1wIIxz,FaithfulQ2,"childrens hand drawn book illustration of a tree with big round head, blue eyes and black glasses, branches and green leaves as hair. tree reading a book, bookshelves in background",2024-10-15T08:40:46Z,Laypeople_final,0,FS_8sIImktWR1wIIxz_FaithfulQ2_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8sIImktWR1wIIxz_FaithfulQ2_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ2.png,Copying,Q2_F2_Tree_C,2,2,Laypeople_final,1359,2,TRUE,0.9225306074222505
3091,670e2a8e8fc41826ca81e691,670e2a8e8fc41826ca81e694,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8sIImktWR1wIIxz_FaithfulQ2_2.png,FALSE,FS_8sIImktWR1wIIxz,FaithfulQ2,"childrens hand drawn book illustration of a tree with big round head, blue eyes and black glasses, branches and green leaves as hair. tree reading a book, bookshelves in background",2024-10-15T08:40:46Z,Laypeople_final,0,FS_8sIImktWR1wIIxz_FaithfulQ2_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8sIImktWR1wIIxz_FaithfulQ2_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ2.png,Copying,Q2_F2_Tree_C,2,2,Laypeople_final,1359,3,FALSE,0.9291032577070228
3092,670e2a8e8fc41826ca81e691,670e2a8e8fc41826ca81e695,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8sIImktWR1wIIxz_FaithfulQ2_3.png,FALSE,FS_8sIImktWR1wIIxz,FaithfulQ2,"childrens hand drawn book illustration of a tree with big round head, blue eyes and black glasses, branches and green leaves as hair. tree reading a book, bookshelves in background",2024-10-15T08:40:46Z,Laypeople_final,0,FS_8sIImktWR1wIIxz_FaithfulQ2_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8sIImktWR1wIIxz_FaithfulQ2_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ2.png,Copying,Q2_F2_Tree_C,2,2,Laypeople_final,1359,4,FALSE,0.9196372723419419
3093,670e2aa68fc41826ca81e696,670e2aa68fc41826ca81e697,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8OdGKnlBsx6c3Uv_FaithfulQ2_0.png,FALSE,FS_8OdGKnlBsx6c3Uv,FaithfulQ2,"Graphic art, tree wearing glasses reading a book in a library",2024-10-15T08:41:10Z,Laypeople_final,0,FS_8OdGKnlBsx6c3Uv_FaithfulQ2_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8OdGKnlBsx6c3Uv_FaithfulQ2_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ2.png,Copying,Q2_F2_Tree_C,3,1,Laypeople_final,1216,1,FALSE,0.8510398787636185
3094,670e2aa68fc41826ca81e696,670e2aa68fc41826ca81e698,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8OdGKnlBsx6c3Uv_FaithfulQ2_1.png,FALSE,FS_8OdGKnlBsx6c3Uv,FaithfulQ2,"Graphic art, tree wearing glasses reading a book in a library",2024-10-15T08:41:10Z,Laypeople_final,0,FS_8OdGKnlBsx6c3Uv_FaithfulQ2_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8OdGKnlBsx6c3Uv_FaithfulQ2_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ2.png,Copying,Q2_F2_Tree_C,3,1,Laypeople_final,1216,2,FALSE,0.8699506838710092
3095,670e2aa68fc41826ca81e696,670e2aa68fc41826ca81e699,https://creativeai-20221111143400.s3.amazonaws.com/Laypeople_final/FS_8OdGKnlBsx6c3Uv_FaithfulQ2_2.png,FALSE,FS_8OdGKnlBsx6c3Uv,FaithfulQ2,"Graphic art, tree wearing glasses reading a book in a library",2024-10-15T08:41:10Z,Laypeople_final,0,FS_8OdGKnlBsx6c3Uv_FaithfulQ2_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_8OdGKnlBsx6c3Uv_FaithfulQ2_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ2.png,Copying,Q2_F2_Tree_C,3,1,Laypeople_final,1216,3,TRUE,0.8936878052813991
